age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
65-70,,,3,Married-civ-spouse,,Husband,White,Male,0,0,<40,United-States,<=50K
20s,,,2,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,2,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,2,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,2,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,2,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,1,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,4,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
20s,,,3,Never-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
17-20,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,2258,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,2,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,1602,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,4,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,1719,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
20-25,,,3,Never-married,,Own-child,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,,White,Male,4650,0,<40,United-States,<=50K
40s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,1,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,4,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,4,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,2001,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,4,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,4,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,4,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,3,Not-married,,,White,Male,2174,0,<40,United-States,<=50K
50s,,,1,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,3,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,1,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,2,Not-married,,,White,Male,0,0,<40,United-States,<=50K
50s,,,1,Not-married,,,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,4,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,1,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,4,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,4,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
30s,,,4,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,4,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,4,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,4,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,4,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,2205,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,4,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,1,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,4,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,4,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,1,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,401,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,2964,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,2346,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,4,Not-married,,Not-in-family,White,Male,2050,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,1,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,1,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,3,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,1,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
70+,,,2,Not-married,,Not-in-family,White,Male,0,0,<40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,4,Not-married,,,White,Female,1506,0,40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,2,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,2,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,4,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,4,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,4,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,2,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,2,Not-married,,,White,Female,4865,0,40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,2,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,2,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,2,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,2,Not-married,,,White,Female,0,1980,40,United-States,<=50K
40s,Federal-gov,,2,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,2,Not-married,,,White,Female,0,0,40,United-States,<=50K
40s,Federal-gov,,3,Not-married,,,White,Female,2354,0,40,United-States,<=50K
30s,Federal-gov,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,2051,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
30s,Federal-gov,,3,Married-civ-spouse,,Husband,White,Male,4064,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,625,40,United-States,<=50K
40s,Local-gov,,2,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,4,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,2,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,2,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,2,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,5455,0,40,United-States,<=50K
40s,Local-gov,,4,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,4,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Divorced,,Unmarried,White,Female,0,625,40,United-States,<=50K
40s,Local-gov,,4,Divorced,,Unmarried,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,4,Divorced,,Unmarried,White,Female,914,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,2,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,1980,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,2,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,2,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,2001,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,4,Never-married,,Not-in-family,White,Female,2174,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,4,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,4,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Local-gov,,3,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Not-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Not-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Not-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,2,Not-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,4,Not-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
40s,Local-gov,,3,Not-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K
