age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,1721,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,2597,0,40,United-States,<=50K
24,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,2907,0,40,United-States,<=50K
26,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,1974,40,United-States,<=50K
26,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,1617,40,United-States,<=50K
34,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States,<=50K
34,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States,<=50K
37,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-45,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-45,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-45,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,,4,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
45-50,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
45-50,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
45-50,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
45-50,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,2463,0,40,United-States,<=50K
48,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
55-60,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
55-60,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
55-60,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
60-65,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
60-65,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
60-65,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
70+,Private,,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
70+,Private,,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
70+,Private,,4,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
20s,Private,,2,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
20s,Private,,2,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
20s,Private,,3,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
20s,Private,,2,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
40s,Private,,2,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
40s,Private,,2,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
40s,Private,,2,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
18,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,2001,40,United-States,<=50K
19,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,2174,0,40,United-States,<=50K
23,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,2354,0,40,United-States,<=50K
27,Private,,4,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
28,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
28,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
28,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
28,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30-35,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30-35,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30-35,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30-35,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30-35,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30-35,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30-35,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,2205,40,United-States,<=50K
35,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,6849,0,40,United-States,<=50K
35-40,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
35-40,Private,,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
35-40,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
35-40,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
40-45,Private,,4,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
40-45,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
40-45,Private,,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
20-25,Private,,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20-25,Private,,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20-25,Private,,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20-25,Private,,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20-25,Private,,3,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20-25,Private,,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20-25,Private,,3,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20-25,Private,,3,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
25-30,Private,,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
25-30,Private,,3,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
25-30,Private,,3,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
30-35,Private,,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
30-35,Private,,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
