NodeID,age,education-num,capital-gain,capital-loss,hours-per-week
5462,24,7,0,0,35
5463,23,13,0,0,50
5464,27,13,0,0,45
5465,25,9,0,0,40
5466,29,10,0,0,40
5467,42,10,0,0,37
5468,51,9,0,0,40
5469,31,11,0,1740,40
5470,59,2,0,0,40
5471,29,9,0,0,40
5472,18,9,0,0,20
5473,24,9,0,0,36
5474,38,10,0,0,40
5475,34,9,0,0,50
5476,42,13,0,1977,70
5477,45,8,0,0,35
5478,21,11,0,0,40
5479,64,16,7688,0,60
5480,32,9,0,0,40
5481,45,13,0,0,40
5482,53,3,0,0,40
5483,42,9,0,0,16
5484,32,9,0,0,40
5485,49,9,0,0,40
5486,62,3,0,0,24
5487,28,13,0,0,45
5488,32,9,0,0,35
5489,37,6,0,2559,50
5490,38,13,0,0,50
5491,44,9,0,0,25
5492,19,9,0,0,40
5493,24,13,0,0,40
5494,58,9,0,0,50
5495,56,13,0,0,40
5496,37,6,0,0,40
5497,43,10,0,0,40
5498,32,9,0,0,40
5499,34,13,0,0,40
5500,44,5,0,0,50
5501,28,9,0,0,40
5502,35,9,0,0,35
5503,38,9,0,0,40
5504,26,10,0,0,40
5505,20,7,0,0,60
5506,24,9,0,0,60
5507,40,9,0,0,45
5508,23,9,0,0,40
5509,79,7,0,0,7
5510,44,6,0,0,42
5511,51,14,99999,0,50
5512,30,9,0,0,40
5513,52,12,3103,0,48
5514,33,3,0,0,40
5515,50,13,0,0,45
5516,51,11,7298,0,40
5517,41,9,0,0,40
5518,35,13,0,0,30
5519,34,10,7298,0,40
5520,28,13,0,0,45
5521,31,11,0,0,40
5522,22,9,0,0,40
5523,65,9,9386,0,40
5524,39,9,0,0,50
5525,23,10,0,0,40
5526,29,12,0,0,50
5527,57,6,0,0,60
5528,47,10,0,0,35
5529,51,9,0,0,60
5530,34,9,0,0,40
5531,52,9,0,0,60
5532,29,9,0,0,40
5533,29,9,0,0,40
5534,25,10,0,0,40
5535,21,10,0,0,40
5536,38,13,0,0,40
5537,55,9,0,0,50
5538,61,13,0,0,30
5539,34,12,8614,0,60
5540,41,13,0,0,40
5541,27,11,0,0,43
5542,78,13,99999,0,20
5543,40,9,0,0,40
5544,26,4,0,0,75
5545,43,9,0,0,60
5546,25,11,0,0,40
5547,26,10,0,0,48
5548,43,9,0,0,68
5549,25,10,0,0,40
5550,22,10,0,0,30
5551,52,9,0,0,55
5552,61,9,2414,0,5
5553,42,13,0,0,40
5554,21,11,0,0,40
5555,44,9,0,0,40
5556,65,9,2290,0,40
5557,33,12,0,0,40
5558,22,6,0,0,40
5559,43,9,0,0,24
5560,45,9,0,0,42
5561,42,9,0,0,42
5562,37,9,0,0,40
5563,56,5,0,0,40
5564,40,12,0,0,32
5565,31,13,0,0,55
5566,26,13,0,0,40
5567,26,13,0,0,40
5568,42,13,0,0,70
5569,45,9,0,0,40
5570,47,10,7688,0,50
5571,22,10,0,0,40
5572,33,13,0,0,40
5573,37,9,0,0,50
5574,48,9,0,0,98
5575,57,6,0,0,8
5576,47,10,0,0,60
5577,58,5,0,0,40
5578,55,7,0,0,40
5579,52,10,0,0,55
5580,29,13,0,0,40
5581,42,14,0,0,40
5582,23,9,0,0,60
5583,23,8,0,0,30
5584,46,11,0,0,60
5585,30,10,0,0,40
5586,43,13,0,1887,70
5587,25,10,0,0,30
5588,32,9,0,0,80
5589,56,5,0,0,40
5590,33,9,0,0,43
5591,19,10,0,0,10
5592,20,10,0,0,18
5593,34,10,0,0,40
5594,34,5,0,0,40
5595,55,9,0,0,40
5596,55,5,0,0,23
5597,31,10,0,0,45
5598,30,9,0,0,40
5599,31,9,0,0,40
5600,51,9,0,1876,40
5601,59,9,0,0,40
5602,58,9,0,0,36
5603,40,5,0,0,40
5604,54,9,0,0,40
5605,25,13,0,1977,40
5606,18,7,0,0,30
5607,41,10,0,0,40
5608,57,6,0,0,40
5609,37,9,0,0,40
5610,46,9,0,0,24
5611,39,9,0,0,38
5612,19,9,0,0,40
5613,41,12,0,0,40
5614,54,9,0,0,41
5615,39,14,0,0,40
5616,41,9,0,0,40
5617,26,15,0,0,30
5618,57,9,0,0,50
5619,33,10,0,0,40
5620,56,10,0,0,40
5621,60,9,0,0,40
5622,22,9,0,0,70
5623,58,8,0,0,40
5624,48,14,10520,0,50
5625,45,14,7688,0,55
5626,18,9,0,0,40
5627,56,9,0,0,40
5628,48,9,0,0,60
5629,40,13,0,2258,48
5630,38,9,0,0,32
5631,58,10,0,0,40
5632,23,10,0,0,50
5633,51,13,0,0,45
5634,44,9,0,0,70
5635,46,10,0,0,40
5636,64,13,0,0,40
5637,32,13,0,0,40
5638,31,10,0,0,40
5639,36,11,0,0,50
5640,21,9,0,0,50
5641,30,10,0,0,40
5642,31,11,0,0,40
5643,54,9,0,2051,50
5644,59,5,0,0,40
5645,28,14,0,0,20
5646,57,9,0,0,40
5647,44,9,0,0,45
5648,53,10,0,0,60
5649,58,10,0,0,60
5650,19,10,0,0,20
5651,39,12,0,0,50
5652,31,10,0,0,70
5653,27,9,0,0,40
5654,46,5,0,0,40
5655,37,14,0,0,40
5656,27,13,0,0,40
5657,33,10,0,0,55
5658,20,10,0,0,16
5659,55,9,0,0,45
5660,39,12,0,0,40
5661,41,9,0,0,40
5662,30,13,0,0,40
5663,39,13,0,0,40
5664,28,9,0,0,50
5665,25,10,0,0,24
5666,31,9,0,0,50
5667,51,9,0,0,60
5668,24,13,0,0,40
5669,70,9,0,0,32
5670,23,10,0,0,40
5671,61,9,0,0,40
5672,45,4,0,0,55
5673,47,9,4064,0,60
5674,56,10,0,0,50
5675,79,16,20051,0,35
5676,20,10,0,0,15
5677,30,9,0,0,40
5678,40,13,0,0,40
5679,58,9,0,0,40
5680,71,15,0,0,2
5681,50,15,0,0,60
5682,29,10,0,0,40
5683,33,6,3418,0,35
5684,60,9,0,0,40
5685,33,12,0,0,50
5686,33,6,0,0,40
5687,33,9,0,0,52
5688,32,9,0,0,45
5689,21,10,0,0,9
5690,38,9,0,0,40
5691,38,10,0,0,35
5692,39,10,0,0,30
5693,17,7,0,0,15
5694,21,10,0,0,40
5695,42,10,0,0,20
5696,42,9,0,0,40
5697,36,7,0,0,40
5698,32,10,0,0,50
5699,37,13,0,0,40
5700,28,13,0,0,40
5701,37,11,0,0,40
5702,50,9,0,0,60
5703,49,7,0,0,40
5704,40,14,0,0,40
5705,40,10,0,0,40
5706,49,10,0,0,40
5707,35,14,8614,0,40
5708,33,9,0,0,40
5709,24,9,0,0,40
5710,41,14,0,0,40
5711,43,10,0,0,40
5712,36,9,0,1902,60
5713,84,13,0,0,20
5714,23,9,0,0,40
5715,41,13,0,0,50
5716,55,9,0,1977,45
5717,30,10,0,0,45
5718,46,12,0,0,40
5719,55,10,0,1902,40
5720,34,10,0,0,40
5721,54,14,0,0,60
5722,27,10,0,0,40
5723,52,14,0,0,40
5724,36,10,99999,0,40
5725,25,9,0,0,40
5726,52,13,0,0,55
5727,24,9,0,0,50
5728,36,9,0,0,40
5729,31,9,0,0,40
5730,90,13,10566,0,50
5731,67,14,20051,0,60
5732,22,4,2580,0,40
5733,47,10,0,0,35
5734,32,13,0,1887,55
5735,55,4,0,0,50
5736,32,9,0,0,35
5737,48,10,0,0,40
5738,21,9,0,0,35
5739,33,12,0,0,40
5740,47,11,0,0,40
5741,18,7,0,0,24
5742,44,9,0,0,60
5743,23,10,0,0,37
5744,18,6,0,0,35
5745,56,9,0,0,50
5746,24,13,0,0,35
5747,43,13,0,0,40
5748,23,13,0,0,60
5749,26,10,0,0,42
5750,42,9,0,0,40
5751,23,9,0,0,40
5752,53,6,0,0,40
5753,51,9,4386,0,55
5754,40,9,0,0,25
5755,27,13,0,0,50
5756,24,10,0,0,60
5757,42,9,0,0,40
5758,41,9,0,0,40
5759,23,10,0,0,10
5760,42,14,0,0,65
5761,38,9,0,0,40
5762,63,4,0,0,30
5763,31,9,0,0,40
5764,18,7,0,0,4
5765,21,10,0,0,30
5766,24,13,0,0,40
5767,55,10,0,0,40
5768,20,5,114,0,20
5769,31,10,0,0,30
5770,23,10,0,0,20
5771,35,9,0,0,40
5772,51,10,0,0,60
5773,19,10,0,0,30
5774,38,9,0,0,56
5775,52,9,0,2051,40
5776,70,15,0,0,25
5777,53,6,0,0,40
5778,59,16,0,0,40
5779,39,10,0,0,43
5780,18,8,0,0,20
5781,24,10,0,0,40
5782,25,9,0,0,38
5783,32,10,0,0,40
5784,34,9,0,1902,60
5785,35,9,0,0,40
5786,50,9,7298,0,45
5787,18,9,0,0,20
5788,37,9,0,0,42
5789,30,10,0,0,36
5790,40,14,15024,0,30
5791,22,9,0,0,40
5792,50,10,0,0,28
5793,70,9,0,0,23
5794,43,14,0,0,40
5795,77,10,0,0,40
5796,30,9,0,0,40
5797,33,10,0,0,39
5798,51,10,0,1902,50
5799,58,14,0,1977,50
5800,22,10,0,0,12
5801,33,9,0,0,40
5802,27,7,0,0,40
5803,35,10,0,0,60
5804,32,10,0,0,55
5805,41,13,0,0,25
5806,37,10,0,0,40
5807,17,7,0,0,15
5808,50,13,0,0,55
5809,54,9,0,0,38
5810,23,9,0,0,40
5811,40,13,0,0,20
5812,29,13,5013,0,40
5813,30,11,0,0,55
5814,20,10,0,0,8
5815,43,10,0,0,50
5816,25,10,0,0,25
5817,39,14,0,0,50
5818,48,12,0,0,50
5819,41,9,0,0,40
5820,24,13,0,0,30
5821,20,10,0,0,40
5822,25,10,0,0,40
5823,57,10,0,0,40
5824,39,10,0,0,35
5825,66,13,0,0,40
5826,34,10,0,0,40
5827,36,13,14084,0,40
5828,46,9,0,0,40
5829,42,14,0,0,45
5830,46,9,0,1902,70
5831,34,9,0,0,40
5832,43,10,0,0,40
5833,42,10,0,0,40
5834,31,13,0,0,48
5835,32,10,0,0,40
5836,46,9,0,0,40
5837,42,4,0,0,25
5838,21,11,0,0,40
5839,24,13,0,0,40
5840,23,9,0,0,55
5841,50,14,7298,0,40
5842,37,10,0,0,45
5843,44,12,0,0,40
5844,29,9,0,0,40
5845,30,11,0,0,24
5846,36,10,0,0,44
5847,49,13,0,0,45
5848,29,9,0,0,40
5849,45,9,0,0,40
5850,75,16,0,0,20
5851,37,12,0,0,40
5852,51,13,0,0,25
5853,61,9,0,0,48
5854,50,9,0,0,40
5855,59,9,0,0,40
5856,25,9,0,0,30
5857,22,9,0,0,16
5858,56,10,0,0,40
5859,44,13,0,0,40
5860,35,11,0,0,50
5861,57,9,0,0,40
5862,47,9,15024,0,50
5863,27,13,0,0,40
5864,50,9,0,2051,20
5865,46,7,0,0,40
5866,48,15,0,0,60
5867,61,13,0,0,40
5868,33,9,0,0,87
5869,40,9,0,0,40
5870,58,10,0,0,65
5871,46,14,0,2392,50
5872,35,10,0,0,40
5873,51,10,0,0,50
5874,37,8,0,0,40
5875,64,14,0,2057,60
5876,41,9,0,0,54
5877,18,7,594,0,30
5878,44,7,0,0,88
5879,41,13,0,0,48
5880,33,10,10520,0,40
5881,37,5,0,0,16
5882,34,10,0,0,40
5883,20,10,0,0,40
5884,38,13,0,0,40
5885,28,11,0,0,40
5886,20,9,0,0,45
5887,22,13,0,0,8
5888,55,13,0,0,73
5889,20,10,0,0,35
5890,26,13,0,0,40
5891,20,9,0,0,70
5892,40,5,0,0,40
5893,33,9,0,0,50
5894,24,9,0,0,40
5895,25,10,0,0,46
5896,18,7,0,0,8
5897,49,9,0,0,60
5898,17,8,0,0,17
5899,34,11,0,0,45
5900,37,13,0,0,45
5901,49,10,0,0,40
5902,74,9,15831,0,40
5903,37,9,0,0,40
5904,20,7,0,1573,40
5905,40,9,0,0,35
5906,34,13,27828,0,40
5907,30,15,0,1740,40
5908,44,9,0,0,40
5909,40,6,0,0,32
5910,58,9,0,0,40
5911,44,9,0,0,40
5912,42,10,0,0,25
5913,39,9,0,0,18
5914,19,9,0,0,40
5915,41,14,15024,0,70
5916,29,14,0,0,40
5917,34,10,0,0,40
5918,27,1,41310,0,24
5919,54,10,0,0,48
5920,40,9,0,0,37
5921,19,10,0,0,25
5922,17,7,594,0,10
5923,33,10,0,0,52
5924,80,4,0,0,24
5925,24,9,0,0,50
5926,28,13,0,0,40
5927,55,9,0,0,30
5928,21,10,0,0,40
5929,51,9,0,0,38
5930,19,9,0,0,40
5931,42,9,0,0,24
5932,60,9,0,0,48
5933,51,9,0,0,40
5934,21,10,0,0,40
5935,37,10,0,0,40
5936,26,9,0,0,52
5937,42,14,14084,0,60
5938,40,10,0,0,40
5939,55,14,0,0,40
5940,33,9,0,0,32
5941,62,9,0,1977,60
5942,47,6,0,0,30
5943,26,8,0,0,51
5944,59,9,0,0,20
5945,70,10,0,0,17
5946,26,10,0,0,20
5947,47,6,0,0,65
5948,25,14,0,0,43
5949,52,15,15024,0,60
5950,46,9,0,0,40
5951,67,6,0,0,20
5952,34,14,0,0,50
5953,53,10,4650,0,40
5954,22,13,0,0,35
5955,39,9,0,0,42
5956,54,9,0,0,35
5957,24,13,0,0,40
5958,37,9,0,0,38
5959,38,6,0,2559,90
5960,41,14,0,0,40
5961,36,9,0,0,33
5962,43,11,15024,0,40
5963,39,13,0,0,40
5964,26,13,0,0,45
5965,49,14,4650,0,40
5966,37,13,0,0,55
5967,43,10,0,0,50
5968,54,9,0,0,40
5969,53,3,0,0,40
5970,57,14,0,0,60
5971,28,13,0,0,40
5972,29,13,0,0,40
5973,21,9,0,0,40
5974,51,9,0,0,40
5975,46,9,0,0,40
5976,50,15,0,0,75
5977,50,9,0,0,48
5978,36,9,0,0,40
5979,31,13,0,0,40
5980,20,9,0,0,10
5981,36,9,0,0,40
5982,38,9,0,0,40
5983,37,13,0,0,45
5984,39,14,7688,0,40
5985,18,6,0,0,36
5986,33,9,0,0,50
5987,35,9,1151,0,40
5988,23,10,0,0,40
5989,37,13,0,0,36
5990,25,9,0,0,30
5991,51,12,0,0,40
5992,35,9,0,0,40
5993,54,7,0,0,40
5994,32,9,0,0,13
5995,37,13,0,0,55
5996,29,13,0,0,40
5997,45,13,0,0,37
5998,61,10,0,0,40
5999,40,10,0,0,40
6000,24,9,0,0,49
6001,49,4,0,0,38
6002,51,14,25236,0,50
6003,34,9,0,0,40
6004,20,10,0,0,40
6005,30,10,0,0,37
6006,49,14,99999,0,80
6007,26,10,0,0,40
6008,63,6,0,0,45
6009,36,12,0,0,55
6010,63,13,0,0,40
6011,22,9,0,0,10
6012,40,9,0,0,40
6013,31,4,0,0,35
6014,49,10,0,0,50
6015,23,13,0,0,20
6016,25,11,27828,0,40
6017,28,13,0,0,45
6018,44,10,0,2205,35
6019,33,9,0,0,40
6020,21,10,2597,0,45
6021,55,7,0,1672,40
6022,75,9,2346,0,15
6023,61,5,0,0,40
6024,53,9,0,0,40
6025,26,12,0,0,45
6026,48,10,0,0,50
6027,28,14,0,0,50
6028,29,9,0,0,45
6029,25,10,0,0,40
6030,37,9,0,0,40
6031,43,13,0,0,55
6032,40,9,0,0,40
6033,34,6,0,0,45
6034,55,16,15024,0,30
6035,31,12,0,0,20
6036,32,9,0,0,40
6037,26,15,2463,0,50
6038,26,13,0,0,50
6039,44,10,0,0,40
6040,49,9,0,0,52
6041,26,9,0,0,30
6042,40,9,0,0,60
6043,19,7,0,0,40
6044,58,9,0,0,40
6045,61,11,0,0,40
6046,28,10,0,0,63
6047,26,13,0,0,40
6048,64,9,0,0,25
6049,42,13,0,0,60
6050,41,10,0,0,40
6051,45,9,0,0,40
6052,39,13,0,0,50
6053,41,9,0,0,40
6054,51,7,0,0,40
6055,34,11,0,0,40
6056,33,14,0,1902,45
6057,23,10,0,2559,40
6058,35,10,0,0,60
6059,41,7,0,0,25
6060,39,14,0,0,50
6061,41,10,0,0,55
6062,33,10,0,0,40
6063,22,9,0,0,40
6064,25,10,0,1504,45
6065,25,10,0,0,40
6066,77,4,0,0,20
6067,66,9,0,0,40
6068,19,10,0,0,35
6069,44,9,0,0,38
6070,45,14,25236,0,42
6071,28,10,0,0,50
6072,19,9,2597,0,40
6073,43,9,4386,0,40
6074,39,13,15024,0,40
6075,33,13,0,0,50
6076,44,9,0,0,40
6077,62,4,0,0,40
6078,40,10,0,0,50
6079,41,9,0,0,6
6080,23,10,0,0,30
6081,48,9,0,0,40
6082,38,14,0,0,45
6083,37,14,0,0,50
6084,45,14,0,0,55
6085,29,9,0,0,40
6086,66,9,0,0,25
6087,19,9,0,0,50
6088,23,5,0,0,39
6089,34,13,0,0,40
6090,39,14,0,0,45
6091,33,9,0,0,60
6092,43,10,0,0,10
6093,27,9,0,0,99
6094,33,10,0,0,35
6095,26,3,0,0,30
6096,56,14,27828,0,60
6097,46,9,0,0,36
6098,38,12,0,0,40
6099,90,7,0,0,40
6100,72,10,0,0,25
6101,20,9,0,0,15
6102,29,9,0,0,48
6103,49,7,0,0,75
6104,23,9,0,0,35
6105,20,10,0,0,18
6106,57,13,4508,0,40
6107,46,12,0,0,40
6108,33,13,0,0,40
6109,24,13,0,0,55
6110,49,11,0,0,45
6111,54,9,0,0,65
6112,46,16,0,1564,50
6113,31,11,0,0,50
6114,43,15,0,1977,40
6115,19,9,0,0,40
6116,46,12,0,0,40
6117,43,13,0,0,40
6118,58,9,0,0,40
6119,43,9,0,0,45
6120,21,8,0,0,25
6121,52,14,0,0,70
6122,34,11,0,0,32
6123,28,11,0,0,40
6124,34,9,0,0,40
6125,29,9,0,0,40
6126,39,9,0,0,65
6127,49,7,0,0,35
6128,35,10,0,0,50
6129,31,10,0,0,20
6130,18,10,0,0,30
6131,47,9,4386,0,40
6132,46,9,5013,0,50
6133,43,13,0,0,40
6134,51,9,4386,0,40
6135,21,10,0,0,40
6136,31,13,0,1902,35
6137,39,9,0,1887,40
6138,58,7,0,0,48
6139,36,14,0,0,40
6140,38,9,0,0,40
6141,31,13,0,1902,35
6142,19,7,0,0,40
6143,38,11,0,0,36
6144,26,11,0,0,60
6145,38,12,0,0,16
6146,36,10,0,0,45
6147,40,9,0,0,45
6148,41,13,0,0,25
6149,33,9,0,0,45
6150,51,9,0,0,40
6151,34,9,0,0,40
6152,33,11,0,0,40
6153,25,6,0,0,45
6154,30,9,0,0,66
6155,19,10,0,0,25
6156,47,9,0,0,40
6157,26,13,0,0,40
6158,21,10,0,0,14
6159,36,9,0,0,60
6160,60,6,0,0,40
6161,28,9,0,0,40
6162,19,9,0,0,14
6163,42,13,0,0,90
6164,36,9,0,0,36
6165,35,9,0,0,38
6166,22,10,0,0,25
6167,54,9,0,0,40
6168,36,13,0,0,45
6169,55,9,0,0,65
6170,57,14,0,0,40
6171,56,4,0,0,36
6172,24,9,0,0,50
6173,35,13,0,0,40
6174,51,7,0,0,40
6175,34,9,0,0,44
6176,36,12,0,0,42
6177,51,5,0,0,40
6178,46,16,0,0,60
6179,42,9,5455,0,50
6180,25,13,0,0,40
6181,22,9,0,0,50
6182,37,9,0,0,40
6183,48,13,0,0,40
6184,61,13,15024,0,50
6185,40,8,0,0,40
6186,58,9,0,0,20
6187,52,9,0,0,20
6188,18,7,0,0,20
6189,27,6,0,0,40
6190,48,10,5013,0,45
6191,63,5,0,0,16
6192,38,9,0,0,60
6193,31,10,0,2051,40
6194,40,10,0,0,60
6195,41,9,0,0,40
6196,28,13,2174,0,40
6197,31,15,14084,0,50
6198,32,11,0,0,55
6199,30,9,0,0,72
6200,39,9,0,1876,40
6201,28,13,0,0,50
6202,31,9,0,0,35
6203,44,14,0,0,40
6204,22,10,0,0,25
6205,36,12,0,0,35
6206,39,14,0,1974,40
6207,61,10,0,1672,40
6208,31,9,0,0,40
6209,21,10,0,0,25
6210,39,10,2829,0,90
6211,34,9,0,0,80
6212,21,10,0,0,15
6213,75,13,0,0,48
6214,21,10,0,0,24
6215,81,10,0,0,15
6216,54,9,0,0,40
6217,34,13,0,0,65
6218,54,15,99999,0,50
6219,41,9,0,0,45
6220,63,9,2580,0,20
6221,24,10,0,0,40
6222,20,9,0,0,40
6223,44,13,0,0,60
6224,47,13,0,0,40
6225,31,10,0,0,40
6226,41,4,0,1590,40
6227,53,9,0,0,60
6228,63,9,3471,0,40
6229,44,14,0,0,45
6230,37,9,0,0,46
6231,28,10,0,0,50
6232,57,9,0,0,40
6233,22,10,0,0,10
6234,33,13,0,1848,45
6235,30,10,0,0,55
6236,20,9,0,0,40
6237,28,13,0,0,45
6238,54,7,0,0,10
6239,20,9,0,0,35
6240,34,9,0,0,40
6241,21,10,0,0,40
6242,29,10,0,0,40
6243,51,10,0,0,40
6244,39,9,0,0,70
6245,19,10,0,0,38
6246,22,9,0,0,40
6247,59,10,0,0,38
6248,18,7,0,0,13
6249,22,9,0,0,20
6250,42,10,0,0,40
6251,39,12,0,0,40
6252,31,13,0,0,40
6253,28,7,0,0,40
6254,22,13,0,0,7
6255,67,14,0,0,40
6256,17,7,0,0,25
6257,47,12,0,0,40
6258,23,13,0,0,5
6259,20,9,0,0,40
6260,22,9,0,0,40
6261,47,4,0,0,40
6262,49,10,0,0,40
6263,35,10,0,0,40
6264,52,10,0,0,40
6265,29,9,0,0,40
6266,73,6,0,0,40
6267,38,9,0,0,50
6268,59,9,0,1902,52
6269,35,10,4064,0,35
6270,18,10,0,0,15
6271,24,9,0,0,40
6272,33,13,0,0,50
6273,40,10,0,0,55
6274,55,9,0,0,40
6275,44,9,0,0,40
6276,40,13,0,0,60
6277,22,9,0,0,40
6278,55,10,0,0,40
6279,45,9,0,0,26
6280,47,13,0,0,50
6281,56,9,0,0,40
6282,44,9,0,0,40
6283,32,10,0,0,38
6284,17,6,0,0,20
6285,44,10,0,0,50
6286,32,12,0,0,80
6287,35,13,0,0,60
6288,27,9,0,0,40
6289,32,9,0,0,50
6290,68,7,0,0,70
6291,20,10,0,0,20
6292,33,10,0,0,40
6293,24,5,0,0,12
6294,48,9,0,0,45
6295,45,14,0,0,50
6296,48,10,0,0,40
6297,28,14,0,0,45
6298,39,14,0,0,40
6299,23,10,0,0,30
6300,23,8,0,0,40
6301,36,10,0,0,40
6302,25,13,0,0,40
6303,52,9,0,0,40
6304,35,9,0,0,40
6305,41,9,0,0,40
6306,45,13,0,0,42
6307,58,11,0,0,40
6308,67,9,0,0,2
6309,48,9,0,0,8
6310,63,9,0,0,48
6311,24,10,0,0,72
6312,43,10,0,0,40
6313,36,9,0,0,60
6314,32,9,0,0,72
6315,36,10,0,0,40
6316,43,10,0,0,50
6317,27,9,0,0,40
6318,17,7,0,0,12
6319,45,13,0,0,46
6320,41,9,0,0,40
6321,41,9,0,0,38
6322,48,12,0,0,40
6323,26,10,0,0,24
6324,54,1,0,0,60
6325,22,10,0,0,48
6326,19,9,0,0,35
6327,47,4,0,0,40
6328,32,9,0,0,20
6329,46,13,15024,0,60
6330,30,13,0,0,40
6331,35,14,0,0,40
6332,52,11,5013,0,40
6333,73,8,0,0,18
6334,17,6,0,0,10
6335,32,13,0,0,32
6336,43,14,0,0,40
6337,26,9,0,0,40
6338,41,14,0,0,40
6339,49,12,15024,0,60
6340,52,10,0,0,40
6341,35,9,0,0,32
6342,57,7,0,0,52
6343,35,11,0,0,44
6344,33,13,0,0,40
6345,56,4,0,0,40
6346,42,13,0,0,60
6347,17,10,0,0,20
6348,49,9,0,0,35
6349,39,15,0,0,45
6350,34,10,0,0,50
6351,37,10,0,0,40
6352,22,8,0,0,35
6353,27,11,0,0,40
6354,21,10,0,0,25
6355,44,13,3103,0,40
6356,53,6,0,0,99
6357,26,7,0,0,40
6358,48,13,0,0,45
6359,39,13,0,0,70
6360,34,9,0,0,32
6361,54,13,0,0,38
6362,36,9,7298,0,50
6363,60,9,5013,0,40
6364,50,9,0,0,40
6365,48,13,0,0,45
6366,35,10,0,2205,40
6367,40,12,0,0,50
6368,30,13,0,0,70
6369,65,10,6514,0,40
6370,31,9,0,0,60
6371,46,12,0,0,40
6372,62,11,0,0,50
6373,38,13,0,0,40
6374,24,13,0,0,30
6375,24,10,0,0,50
6376,27,13,0,0,48
6377,43,12,0,0,30
6378,48,9,0,0,40
6379,41,9,0,0,40
6380,30,10,0,0,45
6381,38,13,0,0,40
6382,45,15,0,0,40
6383,45,13,0,0,40
6384,55,10,0,0,38
6385,46,4,0,0,75
6386,24,13,0,0,40
6387,31,10,0,0,25
6388,35,9,0,0,35
6389,37,10,0,0,40
6390,29,10,0,0,45
6391,56,13,0,0,50
6392,25,13,0,1590,60
6393,33,6,0,0,40
6394,44,9,0,0,40
6395,21,9,0,0,40
6396,21,9,0,0,40
6397,46,14,0,0,40
6398,44,10,0,0,50
6399,63,13,0,0,40
6400,44,9,0,0,30
6401,31,10,0,0,45
6402,26,10,0,0,42
6403,37,9,0,0,50
6404,33,13,0,0,45
6405,38,13,0,0,40
6406,26,11,0,0,35
6407,46,11,0,0,63
6408,24,9,0,0,35
6409,47,14,0,0,35
6410,27,10,0,0,30
6411,46,10,0,0,40
6412,47,12,0,0,40
6413,47,9,0,0,40
6414,69,9,2538,0,40
6415,32,9,7298,0,40
6416,51,9,0,0,40
6417,36,9,0,0,40
6418,50,14,0,0,40
6419,29,16,0,0,60
6420,32,15,3908,0,40
6421,27,6,0,0,75
6422,60,4,0,0,35
6423,31,9,0,0,40
6424,46,12,0,0,40
6425,40,9,0,0,40
6426,39,10,0,0,52
6427,69,4,0,0,55
6428,54,13,0,0,40
6429,56,9,0,0,40
6430,47,10,0,0,40
6431,25,12,0,0,45
6432,34,9,0,0,60
6433,24,4,0,0,50
6434,63,10,10566,0,45
6435,29,14,0,0,50
6436,64,10,0,0,40
6437,44,13,0,0,40
6438,26,9,0,0,60
6439,36,6,0,0,40
6440,55,13,7688,0,38
6441,37,9,0,0,40
6442,37,6,0,0,65
6443,63,13,7688,0,36
6444,33,9,0,0,60
6445,19,10,0,0,10
6446,57,14,0,1977,40
6447,31,12,4386,0,45
6448,58,9,7298,0,40
6449,25,10,0,0,40
6450,40,9,0,0,40
6451,18,7,1055,0,20
6452,26,9,0,0,40
6453,29,16,0,0,50
6454,45,13,0,0,40
6455,35,10,0,0,38
6456,32,10,0,0,45
6457,61,9,0,0,40
6458,26,13,0,0,15
6459,56,9,3103,0,40
6460,22,10,0,0,39
6461,49,13,0,0,48
6462,40,9,0,0,12
6463,37,9,0,0,40
6464,28,13,0,0,60
6465,27,9,0,0,40
6466,34,11,0,0,40
6467,49,5,0,0,45
6468,41,10,0,0,40
6469,28,13,0,0,21
6470,38,10,0,0,55
6471,47,12,0,1740,40
6472,28,9,0,0,40
6473,44,14,7688,0,50
6474,41,13,0,0,40
6475,50,15,0,0,36
6476,73,9,0,0,24
6477,21,10,0,0,40
6478,38,9,0,0,40
6479,47,10,0,0,40
6480,52,10,15024,0,60
6481,24,13,0,0,45
6482,44,13,0,0,40
6483,27,4,0,974,40
6484,61,10,0,0,60
6485,58,13,15024,0,40
6486,51,13,0,1564,43
6487,49,10,0,0,55
6488,23,10,0,0,20
6489,19,11,0,0,40
6490,21,9,0,0,53
6491,56,7,0,0,40
6492,35,8,0,0,40
6493,37,10,0,0,20
6494,41,16,0,0,50
6495,30,7,0,0,40
6496,47,10,0,0,40
6497,59,6,0,2559,50
6498,55,7,0,0,32
6499,31,6,0,0,40
6500,30,14,4386,0,40
6501,24,13,0,0,48
6502,49,10,0,0,40
6503,23,4,0,0,25
6504,50,9,0,0,35
6505,38,13,0,0,40
6506,20,10,0,0,20
6507,49,10,0,0,50
6508,45,9,0,0,50
6509,46,13,0,0,50
6510,19,9,0,0,30
6511,31,13,0,0,40
6512,38,9,0,0,40
6513,56,14,0,0,50
6514,24,13,0,0,40
6515,58,9,0,0,50
6516,28,9,0,0,40
6517,22,9,0,0,40
6518,46,9,0,0,40
6519,30,1,0,0,40
6520,56,13,0,0,45
6521,56,9,0,0,44
6522,50,10,0,0,40
6523,30,13,0,0,40
6524,24,9,0,0,40
6525,42,11,0,0,40
