age, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[20 - 35], 10, 0, 0, [30 - 40], Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[20 - 35], 10, 0, 0, [30 - 40], Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[20 - 35], 10, 0, 0, [30 - 40], Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[32 - 60], [9 - 14], [0 - 15024], 0, [22 - 55], *, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Never-married
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Separated
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Separated
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Widowed
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Never-married
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Separated
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Never-married
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 41], [4 - 13], 0, 0, [20 - 60], Private, United-States, Female, White, Unmarried, Craft-repair, <=50K, Divorced
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 39], 9, 0, 0, [55 - 60], Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Separated
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Divorced
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Divorced
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Divorced
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Divorced
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[23 - 58], [9 - 14], 0, [0 - 1876], [40 - 50], gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Married-spouse-absent
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Married-spouse-absent
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Married-spouse-absent
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Married-spouse-absent
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Separated
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[20 - 40], [2 - 9], [0 - 2174], 0, [20 - 72], Private, Non-US, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[44 - 74], [9 - 11], [0 - 9386], 0, [35 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[40 - 53], [13 - 14], [0 - 3137], 0, [37 - 50], Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Married-spouse-absent
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Married-civ-spouse
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[21 - 34], [9 - 13], 0, [0 - 1980], [1 - 40], Private, Non-US, Male, Asian-Pac-Islander, Own-child, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Divorced
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Widowed
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Separated
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Divorced
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Divorced
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Divorced
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Never-married
[23 - 67], [5 - 13], [0 - 2174], [0 - 1974], [20 - 60], Local-gov, United-States, Male, Black, Not-in-family, *, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Never-married
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Never-married
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Widowed
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Never-married
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Never-married
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[33 - 59], [9 - 11], 0, 0, [35 - 50], Local-gov, United-States, Female, White, Not-in-family, Other, <=50K, Divorced
[21 - 37], 10, [0 - 2829], 0, [38 - 40], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[21 - 37], 10, [0 - 2829], 0, [38 - 40], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[21 - 37], 10, [0 - 2829], 0, [38 - 40], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[21 - 37], 10, [0 - 2829], 0, [38 - 40], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[21 - 37], 10, [0 - 2829], 0, [38 - 40], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[21 - 37], 10, [0 - 2829], 0, [38 - 40], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[21 - 37], 10, [0 - 2829], 0, [38 - 40], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[21 - 37], 10, [0 - 2829], 0, [38 - 40], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[21 - 37], 10, [0 - 2829], 0, [38 - 40], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
