age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
,Private,,1,Not-married,,Not-in-family,White,Male,0,0,,Non-US,<=50K
,Private,,3,Not-married,,Not-in-family,White,Male,0,0,,Non-US,<=50K
,Private,,4,Not-married,,Not-in-family,White,Male,0,0,,Non-US,<=50K
,Private,,1,Not-married,,Not-in-family,White,Male,0,0,,Non-US,<=50K
,Private,,1,Not-married,,Not-in-family,White,Male,0,0,,Non-US,<=50K
,Private,,2,Not-married,,Not-in-family,White,Male,0,0,,Non-US,<=50K
,Private,,2,Not-married,,Not-in-family,White,Male,0,0,,Non-US,<=50K
,Private,,2,Not-married,,Unmarried,White,Male,1506,0,,Non-US,<=50K
,Private,,3,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,3,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,1,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,2,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,3,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,2,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,2,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,2,Not-married,,Unmarried,White,Male,2174,0,,Non-US,<=50K
,Private,,1,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,1,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,1,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,4,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,3,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,3,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,2,Not-married,,Unmarried,White,Male,0,0,,Non-US,<=50K
,Private,,1,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,3,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,3,Married-civ-spouse,,Husband,White,Male,5013,0,40,Non-US,<=50K
,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,4,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,4,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,3464,0,40,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
30s,Private,,4,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,4,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,4,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,4,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
40-45,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-spouse-absent,,Not-in-family,White,Male,0,1719,40,Non-US,<=50K
,Private,,1,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,3325,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,4,Never-married,,Not-in-family,White,Male,0,2339,40,Non-US,<=50K
20s,Private,,4,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,1,Never-married,,Not-in-family,White,Male,3674,0,40,Non-US,<=50K
30s,Private,,4,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,4,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Other-relative,White,Male,0,0,40,Non-US,<=50K
,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,3,Never-married,,Own-child,White,Male,0,1092,40,Non-US,<=50K
,Private,,1,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,1,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,1,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,3,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
20s,Private,,2,Never-married,,Own-child,White,Male,0,0,40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,2829,0,40+,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,3781,0,40+,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,4,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,4,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,1579,40+,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,3942,0,40+,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,4,Never-married,,Not-in-family,White,Male,594,0,40+,Non-US,<=50K
20s,Private,,4,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
20s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,40+,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,2829,0,<40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,1,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,2,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
30s,Private,,3,Married-civ-spouse,,Husband,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,3,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,1,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
20s,Private,,2,Never-married,,Not-in-family,White,Male,0,0,<40,Non-US,<=50K
,Private,,3,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,3,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,3,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,1,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,1,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,1,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,3,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,3,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,3,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
,Private,,2,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
20-25,Private,,3,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
20-25,Private,,2,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
20-25,Private,,3,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
20-25,Private,,3,Never-married,,Own-child,White,Male,0,0,<40,Non-US,<=50K
