age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
49.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
49.0,Private,,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
49.0,Private,,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
49.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,40.0,United-States,<=50K
49.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
49.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
56.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
56.0,Private,,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
56.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
56.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
56.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
56.0,Private,,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
56.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
56.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
58.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
58.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
58.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
58.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
58.0,Private,,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
58.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
58.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
61.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
61.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
61.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3471,0,40.0,United-States,<=50K
61.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
61.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
61.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
61.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
61.0,Private,,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
61.0,Private,,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1721,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,1590,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,2176,0,40.0,United-States,<=50K
21.0,Private,,1,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,,1,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,2,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,34095,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,25.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,25.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,25.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,25.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,25.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,25.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,25.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,25.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,30.0,United-States,<=50K
18.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,30.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,30.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,30.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,30.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,30.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,30.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
19.0,Private,,1,Never-married,Other-service,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Not-in-family,White,Female,0,1719,40.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Female,0,0,40.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,15.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,1721,15.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,15.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,15.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,15.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,15.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,15.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
17.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
18.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Male,1055,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
18.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,1721,20.0,United-States,<=50K
18.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
18.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
18.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,1602,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
19.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
19.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,35.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,35.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,35.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,35.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,35.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,35.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,35.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Not-in-family,White,Male,0,2001,40.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,2,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,,3,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
24.0,Private,,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
24.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
24.0,Private,,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
25.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
25.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
25.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
25.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
25.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40.0,United-States,<=50K
25.0,Private,,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
25.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
25.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
26.0,Private,,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40.0,United-States,<=50K
26.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
26.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
26.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
26.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
26.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
26.0,Private,,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
26.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
26.0,Private,,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40.0,United-States,<=50K
26.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
26.0,Private,,4,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
26.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
28.0,Private,,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
